,date,link,text
0,31.07.2025,https://nsddata.ru/ru/news/view/1287790,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ООО ВТБ Факторинг, 7708683999, RU000A10BWA0, 4B02-02-00204-L-001P)"
1,31.07.2025,https://nsddata.ru/ru/news/view/1287788,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ПАО Сбербанк, 7707083893, RU000A10B1S2, 4B02-724-01481-B-001P)"
2,31.07.2025,https://nsddata.ru/ru/news/view/1287787,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (АО ""Экспобанк"", 7708397772, RU000A109QN4, 4B02-02-02998-B-001P)"
3,31.07.2025,https://nsddata.ru/ru/news/view/1287786,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ПАО ""НГК ""Славнефть"", 7707017509, RU000A108ZH9, 4B02-05-00221-A-002P)"
4,31.07.2025,https://nsddata.ru/ru/news/view/1287785,"(INTR) (Выплата купонного дохода) О передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (АО ""АБЗ-1"", 7804016807, RU000A105SX7, 4B02-03-01671-D-001P)"
5,31.07.2025,https://nsddata.ru/ru/news/view/1287784,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (АО ""Сбербанк КИБ"", 7710048970, RU000A107YN2, 6-748-01793-A) – информация предназначена для квалифицированных инвесторов"
6,31.07.2025,https://nsddata.ru/ru/news/view/1287783,"(INTR) (Выплата купонного дохода) О передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ООО ""СибАвтоТранс"", 5503168016, RU000A105SZ2, 4B02-01-00677-R-001P)"
7,31.07.2025,https://nsddata.ru/ru/news/view/1287782,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (АО ""Новая концессионная компания"", 7726730225, RU000A102RB2, 4-12-15630-A)"
8,31.07.2025,https://nsddata.ru/ru/news/view/1287780,"(INTR) (Выплата купонного дохода) О передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ООО ""РДВ Технолоджи"", 9721088350, RU000A10ANT1, 4B02-01-00206-L-001P)"
9,31.07.2025,https://nsddata.ru/ru/news/view/1287779,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ООО ""БиоВитрум"", 7801557131, RU000A10B7N0, 4B02-01-00212-L-001P)"
