,date,link,text
0,28.02.2025,https://nsddata.ru/ru/news/view/1229541,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - BrokerCreditService Structured Products PLC VAR 03/09/26 (облигация ISIN XS2377796060) – информация предназначена для квалифицированных инвесторов"
1,28.02.2025,https://nsddata.ru/ru/news/view/1229539,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - Barclays Bank PLC 03/06/25 (облигация ISIN XS2124666624) – информация предназначена для квалифицированных инвесторов"
2,28.02.2025,https://nsddata.ru/ru/news/view/1229537,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - UBS AG, London Branch 04/12/25 (облигация ISIN XS2261391416) – информация предназначена для квалифицированных инвесторов"
3,28.02.2025,https://nsddata.ru/ru/news/view/1229526,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank Plc 12/03/26 (облигация ISIN XS2309805781) – информация предназначена для квалифицированных инвесторов"
4,28.02.2025,https://nsddata.ru/ru/news/view/1229525,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank Plc 12/03/26 (облигация ISIN XS2309806912) – информация предназначена для квалифицированных инвесторов"
5,28.02.2025,https://nsddata.ru/ru/news/view/1229523,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - GOLDMAN SACHS INT 02/09/26 (облигация ISIN XS2370076031) – информация предназначена для квалифицированных инвесторов"
6,28.02.2025,https://nsddata.ru/ru/news/view/1229502,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (ПАО ""ЕвроТранс"", 5029169023, RU000A105TS5, 4B02-02-80110-H-001P)"
7,28.02.2025,https://nsddata.ru/ru/news/view/1229500,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ООО ""Феррум"" ИНН 5263039350 (облигация 4B02-01-00110-L-001P / ISIN RU000A106ZQ4)"
8,28.02.2025,https://nsddata.ru/ru/news/view/1229499,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ПАО ""ТрансКонтейнер"" ИНН 7708591995 (облигация 4B02-01-55194-E-002P / ISIN RU000A109E71)"
9,28.02.2025,https://nsddata.ru/ru/news/view/1229486,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ООО ""Борец Капитал"" ИНН 9731098069 (облигация 4B02-02-00676-R-001P / ISIN RU000A107BR1)"
10,28.02.2025,https://nsddata.ru/ru/news/view/1229471,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank Plc 03/03/26 (облигация ISIN XS2307552211) – информация предназначена для квалифицированных инвесторов"
11,28.02.2025,https://nsddata.ru/ru/news/view/1229470,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank PLC 04/03/25 (облигация ISIN XS2124051678) – информация предназначена для квалифицированных инвесторов"
12,28.02.2025,https://nsddata.ru/ru/news/view/1229467,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента МФК Быстроденьги (ООО) ИНН 7325081622 (облигация 4B02-06-00487-R-002P / ISIN RU000A108F63) – информация предназначена для квалифицированных инвесторов"
13,28.02.2025,https://nsddata.ru/ru/news/view/1229466,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ООО ""Феррони"" ИНН 2312128345 (облигация 4B02-01-00626-R-001P / ISIN RU000A103XP8)"
14,28.02.2025,https://nsddata.ru/ru/news/view/1229457,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ""СИНАРА-Капитал"" (ООО) ИНН 9705167654 (облигация 4B02-01-00137-L / ISIN RU000A1085A1) – информация предназначена для квалифицированных инвесторов"
15,28.02.2025,https://nsddata.ru/ru/news/view/1229456,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ООО ""ЮЛКМ"" ИНН 5407953687 (облигация 4CDE-01-00401-R-001P / ISIN RU000A0ZZRT2)"
16,28.02.2025,https://nsddata.ru/ru/news/view/1229452,"(INTR) О корпоративном действии ""Выплата купонного дохода"" с ценными бумагами эмитента ППК ""Российский экологический оператор"" ИНН 7703474222 (облигация 4-02-00009-T-001P / ISIN RU000A106169)"
17,28.02.2025,https://nsddata.ru/ru/news/view/1229433,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - EFG International Finance (Guernsey) Limited 07/03/25 (облигация ISIN CH0524721534) – информация предназначена для квалифицированных инвесторов"
18,28.02.2025,https://nsddata.ru/ru/news/view/1229432,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - Leonteq Securities AG, Guernsey Branch 04/06/26 (облигация ISIN CH1117914643) – информация предназначена для квалифицированных инвесторов"
19,28.02.2025,https://nsddata.ru/ru/news/view/1229429,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - Citigroup Global Markets Funding Luxembourg SCA 02/06/26 (облигация ISIN XS2339289501) – информация предназначена для квалифицированных инвесторов"
20,28.02.2025,https://nsddata.ru/ru/news/view/1229335,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank Plc 07/03/25 (облигация ISIN XS2125872817) – информация предназначена для квалифицированных инвесторов"
21,28.02.2025,https://nsddata.ru/ru/news/view/1229332,"(INTR) О корпоративном действии ""Выплата купонного дохода"" - HSBC Bank Plc 05/06/26 (облигация ISIN XS2346972420) – информация предназначена для квалифицированных инвесторов"
